,BPA,PNW,SDGE,SCE,PGE_valley,PGE_bay
7127,5214.810481404625,14024.56847008325,1973.8846894309568,10089.650396389365,5217.176294338854,4215.080153122253
7128,5018.149548525676,13303.34994666126,1806.7944813284919,9897.64098686396,5291.986643127453,4247.193449890197
7129,4952.223300361599,12914.812350209984,1723.4463776513562,9469.171838553846,5067.4184301317255,4138.782014996671
7130,4979.096004575526,12818.880995604655,1674.3958611205012,9164.814905988698,4898.4161819302935,4113.182952198893
7131,5121.160127588823,12963.89455050571,1652.3226713270956,9085.687465177016,4896.443773205787,4130.267392014693
7132,5552.352987213384,13653.2601136835,1667.980168708736,9227.417539236161,4927.485879033323,4196.476047458416
7133,6203.4284610837985,15094.793958271912,1761.8466218330175,9706.323920649325,5140.510802636881,4386.6992379036
7134,6624.344089321212,17016.588381352747,1952.437754293463,10605.189704026241,5554.55434609958,4767.525780174848
7135,6648.93511898461,18295.27763774733,2066.3021014529645,11019.540344826773,5815.116271660822,4975.384683661152
7136,6577.130205181674,18153.957439888272,2147.533361356944,11344.58593823511,5879.134083432751,5025.6273575699315
7137,6460.939776168979,17829.528455153988,2236.294935601068,11799.019438523945,5946.100244396081,5079.502796255223
7138,6302.623497624862,17519.649952156506,2315.079651626052,12226.033949842606,6117.274265739258,5146.152467238454
7139,6164.2258383841245,17052.0269748217,2364.006565682317,12498.301000288426,6053.658232231134,5141.945145000133
7140,6056.439686486502,16762.677640270987,2402.246389759339,12667.586310469564,6076.591746246817,5081.238637040987
7141,5945.638346828225,16503.840277398405,2441.7884653325605,12786.64691074601,6097.2420366023825,5023.6230895484905
7142,5910.195699600687,16331.637240083392,2465.368914272978,12897.347918375686,6163.798513161039,5044.606441588155
7143,6012.231040560528,16331.627036928794,2486.579804978279,12899.567975595932,6465.509768190898,4899.193740649615
7144,6232.447414317836,16530.532452486383,2505.2183449634026,12862.94362555896,6605.091594796191,4909.957188626951
7145,6562.7503837130525,16964.665592927533,2527.8671277292597,12718.20679861648,6761.084270983713,4910.501877836725
7146,6584.63712899862,17673.517519299185,2623.68212712258,13225.423871841853,7157.932015437761,4810.71280281898
7147,6414.226799873883,17560.38212515987,2668.3339087792865,13416.70510498163,7503.572823889466,4956.940918357307
7148,6119.516037436119,16699.121506708918,2577.68850422523,13124.575943222873,7304.663054269056,4826.544973506968
7149,5706.127950838259,15680.516705734186,2414.417306349818,12425.432022321347,6846.766457852112,4600.354567557894
7150,5334.489129526809,14703.367720355624,2174.4812962335095,11407.555965165951,6246.273076798201,4365.415258961286
7151,5126.789958859531,13834.045065960168,1957.74877874104,10494.363358934423,5613.774544264188,4199.072630555674
7152,4471.458301867634,12624.896954649712,1882.1542694099178,9332.452548103081,5141.619451779827,3686.779013507934
7153,4477.3127974713725,12342.000362024572,1794.6003430208307,8949.694918080862,4978.84067019417,3628.4130820514306
7154,4504.8223342662795,12216.673526534476,1740.864428449664,8671.942646936439,4803.034401547677,3603.953053998416
7155,4610.948204039301,12283.527780983151,1715.8409779038163,8622.433993815132,4802.927160106831,3641.551014341405
7156,4990.767928884598,12758.917765886768,1734.750084778688,8754.58920415834,4817.092031909257,3683.3496831422867
7157,5575.2297179174175,13688.555051038422,1835.3577091619538,9257.245664553557,4986.043652934062,3815.0710595620703
7158,5948.1892002033355,14621.570070459951,2036.232173223369,10047.354000009089,5491.136038297051,4200.803075555682
7159,5997.9963521683885,15352.495901196928,2149.3772761639757,10433.6240236717,5771.262445430907,4401.354691233542
7160,5951.753564685433,15903.657035525237,2230.8227695965797,10774.84276080311,5837.108910477327,4443.156565240687
7161,5900.205765518576,16178.79862025053,2325.502685447043,11201.023866853757,5880.159440724141,4464.479249689907
7162,5806.46608030188,16068.079852216779,2409.597096792283,11629.325602235136,6036.019420537074,4550.973869713192
7163,5700.283371998814,15796.998020079882,2464.873080287743,11851.387553719598,5974.822770217215,4538.065952286506
7164,5595.850442372778,15486.845268478612,2504.9715311662453,12025.811163729193,5973.78089508752,4496.616625998908
7165,5498.551271353467,15202.481689569344,2546.364600750926,12109.656428889115,5990.76721755017,4457.0932575826355
7166,5457.055450471896,14973.638579219829,2572.9947575573146,12202.261381930179,6066.86139319704,4475.830480587149
7167,5524.600573207816,14959.207240658361,2598.5935186337447,12226.253605273749,6274.628774402367,4394.374736257321
7168,5707.913302650419,15225.790449200827,2617.7789981852134,12177.217306932156,6354.792409750957,4363.723114408938
7169,5958.265764908714,15711.46919473174,2643.565207776854,12055.965090498332,6552.165121797445,4392.52337297453
7170,5923.7617882310815,16286.654115867572,2743.1520676132536,12527.701099093134,6943.885468103772,4377.691957524889
7171,5766.472696371026,16178.188692739293,2784.958987068928,12634.068446914865,7228.742898045546,4501.338830313739
7172,5467.821824250622,15525.184857007342,2693.7774776122747,12433.923349187793,6974.071132932883,4350.19978207359
7173,5075.214574511796,14703.633596444868,2522.292872753987,11838.871241363904,6541.27894143213,4201.004331497279
7174,4747.964653790935,13684.80735841344,2275.6525266541157,10823.29662548736,6068.22966868541,3917.2417860118608
7175,4533.037714964415,12966.025142509627,2049.0281302485455,9991.706742817125,5564.503676025362,3642.7289143112307
7176,4764.2010366126115,12693.169039248893,1722.1923012906334,8383.150028698821,4990.3005133345305,3456.63431667222
7177,4730.516633510662,12413.773547918065,1642.70817878169,8052.041060364857,4811.552333517743,3406.7792445721034
7178,4762.620243954707,12276.036200162387,1596.0594475040134,7801.9911465433615,4632.877081882968,3385.621624545682
7179,4914.867289894426,12344.399885424255,1574.658413106973,7750.77202764694,4616.893123496795,3438.6711734167134
7180,5325.265905348992,12830.750376261485,1596.016153884202,7892.994407920549,4643.026496759966,3499.3427088906396
7181,5973.7780637587675,13742.047113607154,1690.812822038756,8403.608184166213,4846.720586368717,3647.806096336286
7182,6395.40593468932,14627.221568885418,1891.2857640325901,9240.417302482743,5364.928070980335,4019.3239408680993
7183,6426.139673719452,15295.207436377706,2003.5274069031614,9570.25589608979,5696.779335356196,4246.727308843593
7184,6378.940740845423,15802.825046834616,2073.6733152250185,9883.868080892562,5732.769750234889,4257.723404094959
7185,6267.638880797829,16108.993138791417,2159.000271044252,10310.792371966787,5795.460204507547,4303.134400023107
7186,6124.191729935143,16166.110135760366,2239.030721185165,10699.046546802376,5881.260500420313,4393.761733611616
7187,5986.450773021505,16057.39262853696,2293.785653265251,10970.183195289246,5811.026607874265,4441.814130859186
7188,5855.976316659406,15880.188480228788,2337.3949824907877,11170.838366413458,5777.661168279699,4407.817729517078
7189,5736.835926097695,15652.165297101468,2378.9162340585217,11286.61550333607,5801.29989971613,4395.091629652546
7190,5721.486359813364,15537.150535773399,2403.7894347555057,11416.279708137823,5827.356557357062,4391.5373629451415
7191,5818.627330568882,15582.892512724242,2423.1193424823446,11418.528100526288,5912.676060621993,4415.18382691185
7192,6043.284598125321,15974.435324395121,2440.5772895122927,11340.067630691476,6004.376207215302,4396.804274458987
7193,6367.502031420909,16762.089650092348,2452.6616385043126,11210.531980911595,6149.398181447712,4383.484394274446
7194,6345.519673098868,17454.482910939474,2541.10589634292,11431.246828337775,6405.141297574183,4516.195985627001
7195,6170.771417322167,17289.455921416415,2581.857640083876,11507.278802713103,6696.07197632962,4570.303724403673
7196,5856.584424861408,16539.74766968084,2491.030905487705,11244.686229146639,6473.737984282121,4379.539454512145
7197,5460.53903961265,15409.222339406519,2332.9638835347855,10605.775428458608,6124.955740386569,4153.289807948349
7198,5105.838446993374,14270.837434888495,2099.0595278847845,9722.816143524895,5674.786542183592,3933.354960247882
7199,4867.401607363531,13263.593620823463,1883.7104167060836,8960.32881113418,5165.656778723148,3628.8339954979374
7200,5163.850322410424,13096.340727524837,1883.0807030390888,8750.647480131869,4588.872380111025,4183.687640667929
7201,5141.261880262135,12824.930279964723,1799.3345853561068,8405.091173191955,4422.993565897603,4077.728265050417
7202,5167.310845768391,12777.292914202755,1749.1120857173905,8135.889220277193,4295.0992820780775,3999.8824968894214
7203,5330.479490251704,12976.233872151815,1726.3550164669398,8088.902125056678,4283.0651927776635,4075.0583340947233
7204,5808.573927036433,13782.012887872435,1754.722831619444,8242.57758626969,4337.284776845725,4132.051913697107
7205,6517.753185422703,15376.852392359368,1860.3608757931408,8766.581031346373,4604.755575688693,4405.579690386023
7206,6933.30020989788,17372.91916987769,2088.577200663789,9675.699156618999,4972.4469995409545,4711.117976726353
7207,6922.816413951503,18699.451896325765,2213.4002371611437,10114.570676629288,5302.996176210814,4995.1100050311625
7208,6851.473103749965,18592.39836708269,2292.371692481451,10455.423199177256,5342.124365038725,5009.366295012958
7209,6746.241344162461,18321.40355487126,2371.865144317711,10896.683932819706,5404.468438710088,5047.267977991609
7210,6612.79483540058,18105.356087909655,2451.5150895956776,11264.011815707643,5495.465318005175,5180.522339856511
7211,6495.715843770845,17835.648191487628,2499.9430277993615,11510.332282447369,5383.709560585381,5271.355637325131
7212,6409.241803184688,17598.196074279742,2535.7271746291194,11658.550633681649,5361.69376470962,5216.740594476299
7213,6309.929028716778,17403.548104768095,2576.55211440718,11732.884722100627,5399.037614265322,5201.85119550193
7214,6277.1756935807725,17161.53700106428,2602.8089952213154,11844.027194529846,5440.275693556773,5198.892389767815
7215,6361.635362109925,17111.776847618203,2621.245594104771,11819.710330012005,5536.8456834429535,5191.228468765154
7216,6583.48507639129,17368.146999982644,2636.1348647641485,11754.791596453157,5639.567989777641,5196.996568940265
7217,6859.319119117939,18027.465881703505,2655.108130958694,11665.764580351424,5787.968804698092,5135.077918560743
7218,6819.158731993192,19035.672373022742,2763.5898793480574,11946.749069835043,6064.287521051716,5213.844511915562
7219,6623.5532932947235,18925.851171168295,2799.4473864958036,12026.364361461394,6272.587419808274,5291.295022687367
7220,6325.68189231923,17989.300092204376,2694.8260351309877,11730.673439720646,6237.92485623083,4953.511336699419
7221,5852.815666040717,16402.054413957812,2520.0219256078467,11133.739268517957,5833.049805828295,4694.571149373142
7222,5492.392108886088,15026.251527885468,2269.058713038259,10208.177163007163,5271.143952558124,4584.6791846346305
7223,5234.776376355911,13966.127903737151,2043.9811620054331,9420.866577119525,4718.485208014513,4394.498485761986
7224,5212.098093297791,13407.006047938467,1794.5953608179525,8700.253776818145,4507.687245760969,4084.7463403181087
7225,5152.766548177074,13082.316166137702,1708.5563749512867,8362.16137795688,4345.350646133926,4003.898694524486
7226,5169.489493950908,12965.111035289807,1658.2297844910365,8097.38110288951,4216.6805511647735,3934.794375290541
7227,5321.053104160081,13142.306609894025,1636.2099726010915,8044.518315142174,4206.624600144949,3972.866057678826
7228,5766.572156977505,13883.291158830283,1657.516541640471,8170.358927914896,4242.336351482813,4008.0491887131375
7229,6433.518571914907,15413.676772656247,1751.591245247643,8618.52710323044,4430.558626856497,4167.810803154494
7230,6877.489532207537,17588.062503010995,1954.2214647634937,9389.147953658014,4828.586422256882,4517.239292666205
7231,6918.541654262544,18904.602283684944,2071.2005014813744,9779.51680298914,5181.284760707296,4825.022623051166
7232,6880.021391333088,18613.38975528534,2147.4889172478747,10076.155069306978,5181.165181427123,4841.322399980359
7233,6757.942823211872,18149.29888067721,2229.7670049388307,10483.976726165814,5246.695514105885,4896.829899632681
7234,6557.900987048033,17908.725559218183,2298.6417222646687,10845.664899916119,5327.491984784192,4973.2701067182325
7235,6448.459565898454,17584.745541330238,2342.292632990996,11103.857529648025,5289.369283964193,5005.366078055787
7236,6300.773149606546,17325.505634331315,2373.2211533717164,11205.9190497445,5277.4218823153105,4947.736990496882
7237,6184.7767208735395,17080.846981144943,2405.8227757166524,11244.994518478432,5304.796279364656,4890.502058707413
7238,6138.048823164211,16916.127906194353,2427.6911205591073,11328.576018864864,5354.757701447241,4894.461565126847
7239,6181.460553125051,16851.153701953277,2444.6662391482664,11278.28758150307,5548.7003556512545,4799.9771666689085
7240,6399.812098021277,17262.081578117726,2459.5371830218573,11229.403420520066,5710.15126118318,4764.235317212004
7241,6776.240028191662,18319.615695569522,2490.62767576619,11161.602149818213,5882.112220704092,4781.329837544317
7242,6776.232571589314,19161.04621261886,2603.546272059268,11515.02730971345,6244.541165935013,4763.066130952232
7243,6622.991124477657,18854.893896319863,2631.57367019047,11502.213221088836,6478.3715831989075,4810.769856685718
7244,6345.040312605626,17935.555151812925,2537.1831261290495,11359.26673034446,6328.740921155735,4684.977147912615
7245,5940.14298503319,16453.243437287016,2386.633246213927,10783.809001498934,5815.15049886029,4443.502684575153
7246,5586.264742228109,15142.380711537255,2157.7625452965963,9984.786613925919,5322.77338579256,4335.639806617384
7247,5343.264313088439,14075.591692638045,1947.6691345608776,9248.064787505327,4815.670139808424,4128.363511261196
7248,5263.759997143051,13438.92332485223,1840.4118282476018,9612.738204977619,5056.900946351189,4940.371750120816
7249,5227.382932979664,13117.705959613748,1751.7481640842034,9223.498282841521,4876.4496032392735,4798.041111681052
7250,5250.434003336577,13059.938385236688,1699.291833458738,8919.240278346768,4699.779655368824,4716.848265998723
7251,5414.5150007003085,13224.204447615002,1674.5498002505221,8838.576010623448,4701.390852408421,4786.715436835111
7252,5798.908151843482,13943.211609581822,1685.3562279277598,8944.99616958298,4736.661191570904,4850.4986294888
7253,6394.615164613327,15449.350353747514,1765.4406614129393,9336.505716656588,4867.739862624834,4976.371206384691
7254,6839.4188016257,17584.628370734532,1939.2872870333483,10035.27192305637,5229.121105902497,5333.7634847821755
7255,6984.720455513701,19021.14261822689,2037.218329535792,10321.155328424193,5566.573937092498,5678.698451581843
7256,7019.808302290254,19067.816707259284,2109.326593279533,10667.95054883314,5618.207704117199,5724.506980079496
7257,6953.567456350542,18670.140803283823,2192.508145283312,11091.503901887165,5715.5243495845925,5831.067606531808
7258,6814.719739029104,18392.80216877944,2263.7487474838376,11442.561951733445,5823.4074851046535,5897.2096408928865
7259,6720.7992557203315,18136.94050822941,2305.5798090150124,11737.180375394262,5804.372771606461,5941.276954261833
7260,6606.586277259576,17677.075661364812,2342.1614650949564,11873.007229422861,5812.270357336511,5890.101678869813
7261,6518.438864222971,17659.854791659145,2371.507253031615,11917.541272473794,5839.250766591293,5819.066669882218
7262,6512.112079150171,17181.292127358865,2387.301161885396,12059.174996039881,5903.1868707562835,5784.745296930625
7263,6601.273077317791,17273.323604626345,2408.5279420523034,11978.71074961678,6110.225015169128,5666.416126966702
7264,6826.649414456874,17671.743432472438,2432.398948178014,11960.29896246032,6345.6133912676805,5621.172188451739
7265,7065.584356695965,18538.35386385153,2481.728017772209,11885.887083497428,6574.467569539026,5724.476159892866
7266,6973.237799467564,19527.80728568665,2613.963329095608,12467.196882171034,6843.184620306077,5761.558854482214
7267,6776.434556790532,19381.59033326106,2658.93935046616,12533.260419114778,7177.103592362726,5799.905092997215
7268,6468.019834188124,18674.406842874352,2573.452319983179,12341.791629376603,6960.7253639192995,5626.283558249322
7269,6042.79135628153,17167.582321673166,2421.396684182949,11733.299711052749,6458.8371081380765,5461.526703497175
7270,5647.2014298330105,15628.443723431552,2193.761403168844,10816.762369071826,5960.46458929967,5147.498148591142
7271,5380.37474747323,14497.006835987886,1979.5683476225477,10087.748544924862,5348.864970579396,4931.50565624315
7272,4449.232794747124,13078.510523367431,2002.481257470861,10238.473933919362,5020.379226788024,4474.341993518708
7273,4391.481847014607,12748.595345769723,1910.687994466453,9826.287503314004,4808.504233883698,4380.127931616626
7274,4396.449976842607,12669.882647427161,1851.6458068463735,9505.573094603025,4670.238898979159,4342.161397556654
7275,4525.160399949904,12858.380318985628,1827.5559830365755,9472.049169493255,4669.0002959178655,4419.861510376402
7276,4878.65244548157,13575.629695002017,1850.0459553598466,9580.023710618696,4706.735754054013,4491.180945661083
7277,5393.82458867627,15142.338196524059,1954.5670882218822,10157.15574346255,4880.087887881045,4654.293550175087
7278,5760.528240303404,17890.510882116454,2174.959629509159,11023.038840318819,5274.390526533507,5047.471955065295
7279,5840.111528222429,19126.64218470395,2309.326171419466,11429.652512250745,5588.585972214387,5329.15227972023
7280,5828.77112745026,18864.948861337012,2382.237592901059,11755.377144815027,5661.64964783143,5382.281585312626
7281,5798.638245920465,18455.24323523721,2461.116751002355,12215.398207435092,5744.7499746492485,5452.89703067252
7282,5716.8131560326565,18061.574045513375,2523.699455018515,12583.31460658717,5884.389548129677,5563.958224672482
7283,5637.542051644995,17614.80316714608,2563.3018681415597,12800.096035070697,5853.052958184537,5595.025198317383
7284,5563.717765820131,17217.669367399907,2588.1761104735656,12920.272096670882,5830.925153820837,5502.949134114796
7285,5479.736397261836,16854.854816188526,2612.7125965572113,12925.740046039116,5860.060835543271,5450.070578212573
7286,5456.099591941356,16607.193123878234,2625.966111532482,12997.28796028237,5928.959041513265,5476.3622842790455
7287,5514.252358480138,16641.82231069762,2646.2560575151024,12930.028104178813,6266.138859127106,5286.973371146157
7288,5629.6216684491865,17016.992708895545,2664.4043142815053,12882.16413314769,6492.791691508266,5192.368027885648
7289,5732.440852258844,17654.101666684834,2705.29482450533,12886.356101941326,6685.260008740245,5284.847022581885
7290,5624.022539688208,18492.8837712608,2844.9417237878697,13249.20553368835,6967.480899724032,5438.087039653151
7291,5565.150045891838,18339.89800579896,2903.413728326807,13246.559975125736,7147.412923039113,5546.6741487195395
7292,5416.411835577065,17667.26779705119,2819.490672032008,13072.345581187386,6890.223200363288,5397.9337552231
7293,5101.224978723475,16246.837559439458,2652.858286476584,12544.767030101859,6391.851175905686,5025.1734455011765
7294,4782.791108056293,14737.264318837779,2400.4089871045944,11624.411192328569,5925.308041299495,4771.642381874636
7295,4573.457858891999,13653.048551123851,2165.5094277517887,10875.874806289814,5289.642992974341,4594.371457931925
7296,4164.941587243405,12446.437967576512,2004.5753460604255,9608.912108451766,4860.014018565073,4186.374922591029
7297,4126.128011802299,12191.74985421629,1909.5103446767953,9268.524511463922,4684.334988364866,4110.941267881724
7298,4145.542104926664,12066.734953535983,1864.7358913633245,9063.902712511956,4546.160523512324,4059.5334290036435
7299,4262.231321953902,12206.1285374364,1845.710692768911,8951.996698555397,4509.6996896784185,4091.813826611383
7300,4617.573356565179,12811.25017498137,1873.4298452107685,9087.395057616974,4512.656550805317,4186.858510104549
7301,5158.750175390666,14099.067417932283,1987.7155646729996,9562.184718609853,4652.008820995844,4321.099902386626
7302,5514.492016219456,15791.61766351702,2201.1468550958803,10439.981195755372,5061.7874576078975,4721.816523478605
7303,5563.380733540112,16881.185579726236,2334.6012293038907,10782.512870420747,5314.827542371105,4942.926803231329
7304,5551.7454094538825,16823.468332261735,2401.2852354359675,11056.364829881222,5386.968188118627,5036.841654096872
7305,5476.955178471011,16484.704042459613,2467.5722599164155,11461.623873562241,5460.95293278626,5058.400356509663
7306,5379.817409891026,16296.596013821309,2523.66213033802,11791.704670003233,5580.555534116397,5115.815177078181
7307,5294.39462310717,15953.48637565259,2556.6166449163484,11996.379965830605,5580.921794497887,5066.517206060557
7308,5227.185231197277,15722.50729179662,2580.3014973183103,12039.71368516436,5610.79747019624,5014.870681118135
7309,5135.377648001912,15476.655170682143,2603.6076269697014,12129.434547476247,5600.405578240073,4982.092780781671
7310,5096.603178862297,15307.292624920796,2618.634377255393,12068.12830314409,5589.177670821693,5015.49000564633
7311,5170.266200651112,15321.40228603176,2636.649997002751,11968.881754955617,5819.122269094783,4931.6353537105615
7312,5388.5374558573285,15681.598168169474,2654.204414931369,11895.76117383858,6113.100916263522,4794.904383778087
7313,5660.274871491846,16301.747979303293,2716.1691413200997,12032.438541548012,6301.763921435108,4852.832674645683
7314,5628.0006579379005,16912.510747163367,2859.737526398043,12546.760689189196,6618.65976961196,4970.635529884565
7315,5485.593853868612,16408.68434016039,2904.4562088019943,12787.743204666167,6786.9335940878755,5075.89069531069
7316,5249.736238629007,15800.085157592042,2818.858940737918,12517.816836632972,6567.145156590465,4890.477497981611
7317,4903.1827878514205,14993.121015651881,2651.698762054787,12050.081209786737,6097.107841401054,4730.832094130847
7318,4577.566983792578,14086.00081068191,2399.425216529547,11172.739143961047,5647.0371384023465,4461.978366528483
7319,4346.577487249122,13225.007700381113,2174.827213892765,10358.878186473577,5100.783750165777,4248.515996348479
7320,4241.154767698385,12619.225206850746,1970.6277077074808,8976.813955175146,4431.344891116598,3980.4099013233185
7321,4199.330416195836,12322.115749316841,1873.5224501556747,8661.372209331783,4208.768947998698,3951.2181481767257
7322,4211.1430782288335,12204.504352530583,1834.569001720421,8516.552226677077,4082.298126073438,3947.640531452348
7323,4329.386672167924,12283.35724832827,1810.5276292172534,8372.225411005798,4028.490672861916,3967.2918907384437
7324,4652.150252366023,12711.403402050439,1826.696769450844,8452.813062042582,4019.620303424488,4032.9664450317455
7325,5151.947045383779,13507.557176482216,1917.5096805515166,8821.450892364985,4125.393920151437,4170.678714324754
7326,5547.6381943836905,14455.398359520077,2095.2953093075243,9491.624275544416,4481.382991969692,4464.594503239122
7327,5630.762382281805,15225.789610865768,2216.649905151731,9848.219603833357,4718.249375326339,4703.768050325891
7328,5582.679039507941,15722.664905847048,2282.183296933838,10048.767377931024,4789.4039487231885,4761.489105917134
7329,5488.7283029074615,15976.41320406802,2360.585434364923,10415.27584991289,4837.468760568876,4807.178454454161
7330,5376.806118185614,15870.520321204769,2433.2380563569327,10652.369599330174,4899.368042912308,4853.830684883827
7331,5264.197616981236,15622.778548334923,2481.0460471978217,10882.401115323939,4989.5930740050835,4777.958671895626
7332,5171.680586079368,15277.830518216555,2510.878614430178,11041.592005342281,4997.9266132093035,4770.179077852318
7333,5106.500959986795,14964.192555443933,2536.494828089692,11130.93922817811,4975.998380541831,4763.244536793649
7334,5069.193765595547,14742.864840936048,2555.2992619099346,11088.508084323563,4989.72720875986,4779.207481787744
7335,5131.332118609529,14746.208827076855,2576.0508536788475,10980.46489134145,5146.396451958643,4768.907020614303
7336,5358.424901491355,15088.889597568028,2604.106687337209,10914.704531863474,5275.748036451937,4768.038467709146
7337,5675.547711028854,15744.829299507166,2668.5373574629007,11032.35584706983,5674.752500250977,4665.558650864184
7338,5660.752010186063,16245.879354841527,2800.9651535867474,11596.396115371283,6025.194499252369,4751.924933696042
7339,5507.84807809424,16008.185162691385,2822.589779742267,11866.324779256465,6128.827215249671,4843.088150153739
7340,5237.813430565751,15452.607681580512,2746.7833642605615,11694.423535130674,5985.357360932422,4691.54520223558
7341,4920.168811489744,14720.268223510295,2605.268287103355,11278.339396479074,5717.221735154174,4458.218657382908
7342,4584.800139826979,13877.37676626075,2380.4977529463345,10536.996007622904,5402.383900790089,4228.300379711682
7343,4347.437526520536,13127.31023114304,2171.4951884068923,9755.38804017741,4975.03931419738,4001.329076235854
7344,4494.088116533328,12833.863011571248,1712.2443831834237,8028.455180474541,4994.448059993416,3742.568032219722
7345,4435.847232287524,12447.300820055025,1615.8371251251622,7718.583235188881,4687.548283049638,3760.7930055631664
7346,4438.887270870226,12438.508066072116,1574.3502322555755,7531.964650824514,4486.7599625466355,3792.2284921690166
7347,4538.376849524462,12525.463975994579,1547.6299509934524,7370.421115683956,4408.626760096159,3758.5054793283625
7348,4852.929111494877,12994.12929058892,1554.4942594237975,7455.497640772728,4420.684730258491,3866.458323984469
7349,5387.555229659846,13858.708632423752,1623.8166836825483,7767.7576563146895,4564.736055982565,4046.8938966411215
7350,5859.754792354232,14895.935388594875,1779.8832885726222,8375.823303575284,4903.369898959865,4417.075455689888
7351,5983.05850763948,15600.579486988772,1911.0425875339397,8747.672842052187,5187.312044229912,4622.946817827885
7352,5950.4011368146475,15970.606215999971,1982.6742635746034,9059.161975155921,5356.405847896015,4763.56525280781
7353,5840.645345731279,16061.104791789778,2051.9207198357226,9414.033837994597,5390.978447621271,4754.6823783830905
7354,5688.048701170045,15802.351774943543,2118.4634137249086,9752.249248171116,5469.722971318806,4825.52596698379
7355,5567.828275439493,15521.6031425621,2160.3079595736463,10009.294450351284,5480.779802388839,4789.340836327536
7356,5460.356354020634,15258.038079506932,2188.169913011771,10153.822259408762,5432.502907829249,4783.8717891125025
7357,5371.005385434627,15075.570081511298,2211.002953733209,10214.148288908618,5340.932337074969,4774.682426095902
7358,5349.05062923553,14980.42174559281,2225.1192329537644,10182.003685653592,5373.636429832192,4804.86470779983
7359,5408.462332185716,15158.793140489071,2237.958976593204,10086.32487771929,5509.335195174433,4782.9083503009215
7360,5652.380295303259,15878.211835785964,2255.2090905297177,9965.371775886586,5604.884686138864,4833.227764583404
7361,6030.954261937073,17072.575528403806,2310.795071385747,10012.82709118604,5893.200600255392,4648.945743298877
7362,6051.7328394128535,17253.212271513697,2440.9867294064434,10502.500275412933,6358.715849605311,4837.111193160361
7363,5918.669728787696,16768.551611362273,2472.0874522239887,10762.299986650181,6521.131967520135,4953.262012517657
7364,5679.630639332389,16162.290475478369,2393.3431807339457,10564.559272923208,6363.22561212219,4840.187145628299
7365,5326.890857113731,15274.809043897412,2261.6883595239897,10169.695944892917,6076.3944724391395,4541.289767324665
7366,4971.176414049392,14249.593259524703,2069.7695257938267,9462.749131393757,5796.40271555665,4273.043605060357
7367,4732.839146632764,13346.267443365312,1884.2782341457062,8683.149308262773,5335.653776606196,4017.0010668227424
7368,4489.752578696883,12584.213195874008,2076.2279575165467,10981.561388741266,6213.406104514247,4460.832642133295
7369,4442.51166507539,12374.436389067374,1951.5259263611472,10473.9315426867,5912.305142954058,4350.577314098084
7370,4457.096481741058,12338.339111308835,1890.866000172723,10225.401349891446,5687.072507837097,4326.44133573115
7371,4564.978664917402,12534.115921416676,1851.3368774188596,10015.65652415835,5588.784871680827,4331.274926429109
7372,4879.23871004685,13214.84469331365,1854.8503449219968,10136.257996518438,5549.013212670291,4437.883721598072
7373,5436.1584800551445,14681.87012350789,1935.261520991472,10572.787027954197,5759.517313217862,4670.937955277568
7374,5940.927953574777,16544.354463080854,2128.220336579593,11447.701509648481,6191.748334226913,5106.510780718261
7375,6073.414042590621,17644.879881014414,2308.827968964429,12130.876579792439,6646.706500138176,5481.453449356286
7376,5950.80872148532,17264.756223229066,2407.9555291532492,12590.9643557907,6812.580950743436,5585.379167019792
7377,5782.604880598145,17001.01902166404,2493.9793938772873,13040.712606481547,6846.207223121251,5577.773996109123
7378,5654.778926943544,16858.347872965696,2575.3695866850617,13494.086321485205,6980.903697007963,5591.6900725738105
7379,5513.486742422163,16570.78289587871,2632.5015746001563,13750.846326328461,7011.782946322058,5604.3661311488095
7380,5390.925614719463,16259.377579327595,2670.772836119856,13930.353796040303,7033.8999529798175,5614.584870949991
7381,5305.9925042962495,16059.957309465597,2701.8427211389508,14032.018278636657,6924.034526814019,5563.427518070501
7382,5284.285459979785,15950.68459100553,2721.9619357015367,14033.877014133019,6939.97064403082,5652.008131358953
7383,5348.618485797514,16177.830320376488,2734.4949767426333,14003.424442645412,6951.473655788969,5719.995613535736
7384,5591.973829979989,17076.704042255787,2747.628853763315,13905.458241449678,7087.310918691251,5621.67115227732
7385,5938.079808422925,18160.366913100366,2809.379175556406,14010.435587345264,7432.730167956738,5607.168348260514
7386,5932.991777209087,17582.13591827498,2981.290835876928,14700.368894341887,7869.071093586634,5682.735239196746
7387,5793.406451008662,16943.996711280066,3015.179267196441,14892.105108324413,8137.87525137442,5751.8075608748195
7388,5572.927233198362,16283.963133575418,2925.1660798416597,14582.253782410742,8007.592627090821,5690.129809392378
7389,5242.415775620289,15468.275221678789,2783.358444179974,14082.602917959633,7620.524424149781,5302.562590340234
7390,4906.993446486856,14332.018888700537,2564.125811897433,13112.289543387036,7230.929792437611,4993.844310094026
7391,4633.856920295168,13336.416784356457,2318.3686439077937,12006.312450737178,6722.5985218589485,4804.132631085181
7392,5480.664191945375,13753.78624642208,1816.9363372645348,9861.35207180667,5607.328993224571,4410.230507619792
7393,5396.016429630804,13490.469011202975,1687.0302410536615,9349.259013391258,5304.80502417215,4382.487318988689
7394,5382.480756911906,13379.079628735528,1615.0916666504827,9053.134468754588,5058.726016458406,4302.031589584514
